depth,BT,BSAL,SSAL,SST,chla,month,season,SBFDESED,SEDSIZE,SUBREGION2,BENHAB,SBFDEPTH,SBF.GRP,LPI
140,7.85,32.965,31.649,14.22,1.40226221084595,10,FALL,DeepDepressionGravel,0.5,GulfofMaine,GOM_7,Deep Depression,Depression,LowLandPosition
33,11.9,31.524,30.564,21.2,0.486473143100739,9,FALL,ShallowDepressionSand,0.48,SouthernNewEngland,SNE_200,Shallow Depression,Depression,LowLandPosition
29,22.92,31.424,31.321,24.1,1.38775825500488,9,FALL,ShallowDepressionSand,0.48,SouthernNewEngland,SNE_200,Shallow Depression,Depression,LowLandPosition
38,16.41,32.678,32.35,16.72,2.55263042449951,10,FALL,ModerateFlatSand,0.35,SouthernNewEngland,SNE_317,Moderate Flat,MidFlat,MidLandPosition
42,15.61,31.985,31.962,15.63,2.19430088996887,10,FALL,ShallowFlatGravel,0.5,GulfofMaine,GOM_9,Shallow Flat,MidFlat,MidLandPosition
100,13.63,34.58,33.262,19.67,1.38913607597351,10,FALL,ShallowDepressionSand,0.48,SouthernNewEngland,SNE_200,Shallow Depression,Depression,LowLandPosition
106,9.78,33.414,32.502,10.97,1.84687793254852,10,FALL,SomewhatDeepDepressionGrave,0.5,GulfofMaine,GOM_7,Somewhat Deep Depression,Depression,LowLandPosition
54,11.51,32.702,31.685,18.81,0.961235702037811,9,FALL,ModerateDepressionSand,0.36,SouthernNewEngland,SNE_82,Moderate Depression,Depression,LowLandPosition
26,14.38,32.256,31.693,24.06,0.415349692106247,9,FALL,ShallowDepressionSand,0.48,SouthernNewEngland,SNE_200,Shallow Depression,Depression,LowLandPosition
42,9.89,32.122,32.069,10.66,6.43337440490723,11,FALL,VeryShallowFlatSand,0.17,GulfofMaine,GOM_8,Very Shallow Flat,MidFlat,MidLandPosition
116,7.5,33.301,32.347,11.99,3.353949,11,FALL,HighFlatSilt/Mud,0.03,GulfofMaine,GOM_2,High Flat,HighFlat,HighLandPosition
67,12.87,32.383,32.192,15.79,0.955248653888702,9,FALL,ShallowFlatSand,0.35,GulfofMaine,GOM_557,Shallow Flat,MidFlat,MidLandPosition
106,10.15,34.461,33.651,18.49,1.16768682003021,10,FALL,HighFlatSand,0.36,GulfofMaine,GOM_183,High Flat,HighFlat,HighLandPosition
37,16.79,32.12,31.535,17.55,0.966279089450836,9,FALL,ModerateFlatSand,0.48,SouthernNewEngland,SNE_317,Moderate Flat,MidFlat,MidLandPosition
29,16.97,32.55,32.554,20.84,0.884501576423645,9,FALL,ShallowDepressionSand,0.48,SouthernNewEngland,SNE_200,Shallow Depression,Depression,LowLandPosition
140,9.13,33.776,33.065,10.5,0.9662898,11,FALL,DeepDepressionSilt/Mud,0.03,GulfofMaine,GOM_7,Deep Depression,Depression,LowLandPosition
127,12.83,34.766,32.28,22.68,0.350371718406677,9,FALL,ShallowDepressionSand,0.48,SouthernNewEngland,SNE_200,Shallow Depression,Depression,LowLandPosition
189,8.22,34.538,32.182,14.69,1.31579804420471,10,FALL,HighFlatSand,0.35,GulfofMaine,GOM_2,High Flat,HighFlat,HighLandPosition
30,18.28,31.735,31.569,19.31,6.37292861938477,10,FALL,ModerateFlatSand,0.36,SouthernNewEngland,SNE_317,Moderate Flat,MidFlat,MidLandPosition
36,15.7,32.174,32.187,16.04,2.57946872711182,10,FALL,HighFlatSand,0.35,GulfofMaine,GOM_557,High Flat,HighFlat,HighLandPosition
130,13.51,35.728,35.391,21.51,0.530506014823914,10,FALL,SomewhatDeepFlatSand,0.17,SouthernNewEngland,SNE_66,Somewhat Deep Flat,MidFlat,MidLandPosition
27,17.8,31.894,31.891,17.93,2.67027878761292,9,FALL,ModerateDepressionSand,0.35,SouthernNewEngland,SNE_2537,Moderate Depression,Depression,LowLandPosition
192,9.4,35.027,32.514,13.3,2.10168027877808,10,FALL,DeeperFlatSand,0.48,GulfofMaine,GOM_12,Deeper Flat,MidFlat,MidLandPosition
79,16.69,34.836,34.6,19.59,1.52199900150299,10,FALL,ModerateFlatSand,0.35,GulfofMaine,GOM_91,Moderate Flat,MidFlat,MidLandPosition
81,11.4,33.719,34.037,22.6,0.475340187549591,9,FALL,ShallowDepressionSand,0.48,SouthernNewEngland,SNE_200,Shallow Depression,Depression,LowLandPosition
79,11.53,33.92,33.847,25.11,0.397480010986328,9,FALL,ShallowDepressionSand,0.48,SouthernNewEngland,SNE_200,Shallow Depression,Depression,LowLandPosition
31,15.35,31.879,31.765,16.59,1.42556202411652,10,FALL,ModerateFlatSand,0.35,SouthernNewEngland,SNE_317,Moderate Flat,MidFlat,MidLandPosition
20,20.47,31.52,31.335,21.56,5.7896466255188,9,FALL,ShallowDepressionSand,0.48,SouthernNewEngland,SNE_200,Shallow Depression,Depression,LowLandPosition
78,10.84,33.553,34.127,20.43,0.389385938644409,9,FALL,ShallowDepressionSand,0.48,SouthernNewEngland,SNE_200,Shallow Depression,Depression,LowLandPosition
54,9.96,32.754,32.632,21.49,0.561999380588531,9,FALL,ShallowDepressionSand,0.48,SouthernNewEngland,SNE_200,Shallow Depression,Depression,LowLandPosition
40,21,31.549,31.237,22.46,2.7856111526489302,9,FALL,ShallowDepressionSand,0.48,SouthernNewEngland,SNE_200,Shallow Depression,Depression,LowLandPosition
57,11.2,32.312,32.301,11.27,1.66906070709229,11,FALL,ModerateDepressionGravel,0.5,SouthernNewEngland,SNE_6,Moderate Depression,Depression,LowLandPosition
262,9.11,35.105,32.68,18.24,0.623246312141418,10,FALL,ShallowDepressionSand,0.48,SouthernNewEngland,SNE_200,Shallow Depression,Depression,LowLandPosition
208,9.6,34.917,32.864,13.5,2.7649202346801802,10,FALL,DeeperDepressionSand,0.48,GulfofMaine,GOM_5,Deeper Depression,Depression,LowLandPosition
64,9.34,33.169,32.12,20.03,0.453027993440628,9,FALL,ShallowDepressionSand,0.48,SouthernNewEngland,SNE_200,Shallow Depression,Depression,LowLandPosition
106,7.8,33.026,32.369,8.8,3.1213755607605,11,FALL,DeepDepressionSilt/Mud,0.03,GulfofMaine,GOM_7,Deep Depression,Depression,LowLandPosition
29,22.18,31.935,31.799,22.74,2.11841511726379,9,FALL,ShallowDepressionSand,0.48,SouthernNewEngland,SNE_200,Shallow Depression,Depression,LowLandPosition
154,12.43,35.271,33.912,24.84,0.387066006660461,9,FALL,ShallowDepressionSand,0.48,SouthernNewEngland,SNE_200,Shallow Depression,Depression,LowLandPosition
73,9.86,33.144,33.884,23.64,0.394835472106934,9,FALL,ShallowDepressionSand,0.48,SouthernNewEngland,SNE_200,Shallow Depression,Depression,LowLandPosition
41,11.02,32.509,32.226,12.35,4.94754409790039,11,FALL,VeryShallowFlatSilt/Mud,0.03,GulfofMaine,GOM_8,Very Shallow Flat,MidFlat,MidLandPosition
52,10.78,32.872,32.761,22.94,0.767051458358765,9,FALL,ShallowDepressionSand,0.48,SouthernNewEngland,SNE_200,Shallow Depression,Depression,LowLandPosition
98,9.04,33.159,32.548,12.14,1.48883903026581,10,FALL,HighFlatGravel,0.5,GulfofMaine,GOM_7,High Flat,HighFlat,HighLandPosition
16,21.17,31.501,31.502,21.34,2.9832398891449,9,FALL,ShallowDepressionSand,0.48,SouthernNewEngland,SNE_200,Shallow Depression,Depression,LowLandPosition
87,11.01,32.423,32.213,11.04,1.8163313865661599,11,FALL,SomewhatDeepDepressionSand,0.17,GulfofMaine,GOM_12,Somewhat Deep Depression,Depression,LowLandPosition
67,11.64,33.452,32.205,14.29,1.06644439697266,10,FALL,ModerateFlatSand,0.35,SouthernNewEngland,SNE_381,Moderate Flat,MidFlat,MidLandPosition
103,5.95,32.924,31.701,14.07,3.09373116493225,10,FALL,SomewhatDeepDepressionGrave,0.5,GulfofMaine,GOM_7,Somewhat Deep Depression,Depression,LowLandPosition
108,10.41,33.528,33.115,11.89,2.22053503990173,10,FALL,HighFlatGravel,0.5,GulfofMaine,GOM_7,High Flat,HighFlat,HighLandPosition
161,5.44,33.3,32.6,11.7,0.92067277431488,11,FALL,DeeperFlatSand,0.17,GulfofMaine,GOM_12,Deeper Flat,MidFlat,MidLandPosition
132,13.07,35.486,34.576,24.06,0.251855939626694,9,FALL,ShallowDepressionSand,0.48,SouthernNewEngland,SNE_200,Shallow Depression,Depression,LowLandPosition
120,13.27,35.718,34.947,25.17,0.242304727435112,9,FALL,ShallowDepressionSand,0.48,SouthernNewEngland,SNE_200,Shallow Depression,Depression,LowLandPosition
106,6.17,32.883,32.325,13.36,1.61830341815948,10,FALL,HighFlatGravel,0.5,GulfofMaine,GOM_7,High Flat,HighFlat,HighLandPosition
78,9.38,33.596,32.06,23.6,0.644136309623718,9,FALL,ShallowDepressionSand,0.48,SouthernNewEngland,SNE_200,Shallow Depression,Depression,LowLandPosition
66,13.24,33.746,32.798,25.02,0.489766150712967,9,FALL,ShallowDepressionSand,0.48,SouthernNewEngland,SNE_200,Shallow Depression,Depression,LowLandPosition
140,12.62,35.58,32.825,24.1,0.240045309066772,9,FALL,ShallowDepressionSand,0.48,SouthernNewEngland,SNE_200,Shallow Depression,Depression,LowLandPosition
20,21.5,31.954,31.866,21.6,1.8561909198761,9,FALL,ShallowDepressionSand,0.48,SouthernNewEngland,SNE_200,Shallow Depression,Depression,LowLandPosition
22,14.25,32.643,32.315,18.45,3.70349311828613,9,FALL,ModerateDepressionSand,0.35,SouthernNewEngland,SNE_2537,Moderate Depression,Depression,LowLandPosition
67,10.65,32.801,32.731,20.93,0.404059380292892,9,FALL,ShallowDepressionSand,0.48,SouthernNewEngland,SNE_200,Shallow Depression,Depression,LowLandPosition
185,7.35,33.971,33.062,12.04,1.42959713935852,10,FALL,HighFlatGravel,0.5,GulfofMaine,GOM_7,High Flat,HighFlat,HighLandPosition
201,8.78,35.085,32.797,12.12,1.24100744724274,10,FALL,LowSlopeGravel,0.5,GulfofMaine,GOM_2,Low Slope,LowSlope,LowLandPosition
94,13.66,35.198,34.806,21.12,0.400204092264175,9,FALL,ShallowDepressionSand,0.48,SouthernNewEngland,SNE_200,Shallow Depression,Depression,LowLandPosition
265,10.64,35.361,35.513,23.31,0.524388134479523,10,FALL,ShallowDepressionSand,0.48,SouthernNewEngland,SNE_200,Shallow Depression,Depression,LowLandPosition
107,11.19,33.557,32.749,11.93,1.80954396724701,11,FALL,DeepDepressionSilt/Mud,0.03,GulfofMaine,GOM_7,Deep Depression,Depression,LowLandPosition
49,9.55,32.784,32.285,22.11,0.561999380588531,9,FALL,ShallowDepressionSand,0.48,SouthernNewEngland,SNE_200,Shallow Depression,Depression,LowLandPosition
67,13.75,32.365,32.322,14.03,4.28470373153687,10,FALL,ShallowFlatSand,0.35,GulfofMaine,GOM_557,Shallow Flat,MidFlat,MidLandPosition
50,10.5,32.863,32.811,19,0.782717645168304,9,FALL,ShallowDepressionSand,0.48,SouthernNewEngland,SNE_200,Shallow Depression,Depression,LowLandPosition
267,7.45,34.879,32.298,14.93,1.41092026233673,10,FALL,DeepestDepressionSand,0.48,GulfofMaine,GOM_7,Deepest Depression,Depression,LowLandPosition
64,9.54,33.417,32.956,24.51,0.340063661336899,9,FALL,ShallowDepressionSand,0.48,SouthernNewEngland,SNE_200,Shallow Depression,Depression,LowLandPosition
101,10.18,34.136,32.628,17.51,0.955248653888702,9,FALL,HighFlatSand,0.35,SouthernNewEngland,SNE_437,High Flat,HighFlat,HighLandPosition
32,17.33,31.929,31.926,17.39,1.29145157337189,9,FALL,ModerateFlatGravel,0.5,SouthernNewEngland,SNE_317,Moderate Flat,MidFlat,MidLandPosition
113,8.63,33.279,32.647,10.97,2.57234692573547,10,FALL,DeepDepressionSilt/Mud,0.03,GulfofMaine,GOM_7,Deep Depression,Depression,LowLandPosition
149,13.22,35.598,31.961,27.48,0.21334508061409,9,FALL,ShallowDepressionSand,0.48,SouthernNewEngland,SNE_200,Shallow Depression,Depression,LowLandPosition
151,9.32,33.764,31.822,10.56,1.10890889167786,11,FALL,HighFlatSilt/Mud,0.03,GulfofMaine,GOM_247,High Flat,HighFlat,HighLandPosition
71,13.48,32.576,32.242,14.76,2.45907151699066,10,FALL,ModerateFlatSand,0.35,SouthernNewEngland,SNE_381,Moderate Flat,MidFlat,MidLandPosition
35,16.69,32.45,32.454,16.69,3.76656866073608,10,FALL,VeryShallowFlatGravel,0.5,GulfofMaine,GOM_557,Very Shallow Flat,MidFlat,MidLandPosition
161,6.12,33.763,32.044,15.15,0.884261131286621,10,FALL,DeeperFlatSand,0.17,GulfofMaine,GOM_12,Deeper Flat,MidFlat,MidLandPosition
63,11.18,32.66,32.447,11.88,3.64872217178345,10,FALL,HighFlatGravel,0.5,GulfofMaine,GOM_9,High Flat,HighFlat,HighLandPosition
32,14.42,32.422,32.42,14.43,3.019818,11,FALL,VeryShallowDepressionGravel,0.5,GulfofMaine,GOM_18,Very Shallow Depression,Depression,LowLandPosition
217,8.4,34.938,32.394,15.2,1.57799816131592,10,FALL,DeeperFlatGravel,0.5,GulfofMaine,GOM_12,Deeper Flat,MidFlat,MidLandPosition
89,11.59,33.492,33.152,17.15,1.36215889453888,10,FALL,SomewhatDeepFlatSand,0.35,SouthernNewEngland,SNE_949,Somewhat Deep Flat,MidFlat,MidLandPosition
64,8.3,32.307,31.454,19.1,0.639233410358429,10,FALL,ShallowDepressionSand,0.48,SouthernNewEngland,SNE_200,Shallow Depression,Depression,LowLandPosition
272,11.1,35.411,35.843,22.36,0.295919060707092,10,FALL,ShallowDepressionSand,0.48,SouthernNewEngland,SNE_200,Shallow Depression,Depression,LowLandPosition
23,23.55,33.036,32.626,24.35,1.16994416713715,9,FALL,ShallowDepressionSand,0.48,SouthernNewEngland,SNE_200,Shallow Depression,Depression,LowLandPosition
107,7,33.472,32.472,14.7,1.50863361358643,10,FALL,SideSlopeSand,0.48,GulfofMaine,GOM_1,Side Slope,HighSlope,HighLandPosition
122,14.23,35.45,33.593,18.06,1.34355354309082,10,FALL,SomewhatDeepFlatSand,0.35,SouthernNewEngland,SNE_949,Somewhat Deep Flat,MidFlat,MidLandPosition
26,18.81,31.675,31.595,19.18,6.37292861938477,10,FALL,ModerateFlatSand,0.36,SouthernNewEngland,SNE_317,Moderate Flat,MidFlat,MidLandPosition
124,12.89,35.375,33.663,21.41,0.306939125061035,9,FALL,ShallowDepressionSand,0.48,SouthernNewEngland,SNE_200,Shallow Depression,Depression,LowLandPosition
201,12.3,35.528,34.599,24.11,0.226194366812706,9,FALL,ShallowDepressionSand,0.48,SouthernNewEngland,SNE_200,Shallow Depression,Depression,LowLandPosition
213,7.48,33.497,33.122,12.52,1.44159829616547,10,FALL,DeeperDepressionSilt/Mud,0.03,GulfofMaine,GOM_247,Deeper Depression,Depression,LowLandPosition
55,14.55,32.018,32.008,15.21,0.822115004062653,10,FALL,ShallowFlatSand,0.35,GulfofMaine,GOM_557,Shallow Flat,MidFlat,MidLandPosition
197,13.45,35.675,35.799,22.09,0.469986021518707,10,FALL,ShallowDepressionSand,0.48,SouthernNewEngland,SNE_200,Shallow Depression,Depression,LowLandPosition
24,16.4,31.312,30.713,21.6,0.36692088842392,9,FALL,ShallowDepressionSand,0.48,SouthernNewEngland,SNE_200,Shallow Depression,Depression,LowLandPosition
90,9.27,33.284,32.579,21.66,0.466797322034836,9,FALL,ShallowDepressionSand,0.48,SouthernNewEngland,SNE_200,Shallow Depression,Depression,LowLandPosition
32,18.93,32.441,32.168,26.02,1.42148113250732,9,FALL,ShallowDepressionSand,0.48,SouthernNewEngland,SNE_200,Shallow Depression,Depression,LowLandPosition
30,23.7,33.498,32.437,24.4,0.739629447460175,9,FALL,ShallowDepressionSand,0.48,SouthernNewEngland,SNE_200,Shallow Depression,Depression,LowLandPosition
53,10.83,33.922,33.088,21.98,0.884501576423645,9,FALL,ShallowDepressionSand,0.48,SouthernNewEngland,SNE_200,Shallow Depression,Depression,LowLandPosition
352,6.99,35.064,32.992,14.52,0.410283893346786,10,FALL,SideSlopeSand,0.35,GulfofMaine,GOM_5,Side Slope,HighSlope,HighLandPosition
119,14.58,35.709,33.862,25.27,0.331580489873886,9,FALL,ShallowDepressionSand,0.48,SouthernNewEngland,SNE_200,Shallow Depression,Depression,LowLandPosition
24,16.68,32.037,31.475,19.84,4.5924711227417,9,FALL,ShallowDepressionSand,0.48,SouthernNewEngland,SNE_200,Shallow Depression,Depression,LowLandPosition
30,11.99,32.271,32.25,12.02,1.8163313865661599,11,FALL,HighFlatGravel,0.5,GulfofMaine,GOM_18,High Flat,HighFlat,HighLandPosition
179,8.75,34.733,32.684,13.57,1.58100831508636,10,FALL,HighFlatSand,0.17,GulfofMaine,GOM_5,High Flat,HighFlat,HighLandPosition
209,7.88,34.479,32.375,12.03,1.5973516702652,11,FALL,DeeperDepressionGravel,0.5,GulfofMaine,GOM_7,Deeper Depression,Depression,LowLandPosition
24,12,32.413,31.785,20.59,0.945804178714752,9,FALL,ShallowDepressionSand,0.48,SouthernNewEngland,SNE_200,Shallow Depression,Depression,LowLandPosition
116,9.11,33.116,32.592,12.8,3.314766,11,FALL,DeepDepressionSand,0.35,GulfofMaine,GOM_7,Deep Depression,Depression,LowLandPosition
280,8.94,35.115,32.773,14.92,1.58100831508636,10,FALL,DeepestDepressionSand,0.48,GulfofMaine,GOM_7,Deepest Depression,Depression,LowLandPosition
74,12.13,32.538,32.162,14.25,1.55555438995361,10,FALL,HighFlatSand,0.48,GulfofMaine,GOM_2,High Flat,HighFlat,HighLandPosition
64,14.76,32.762,32.718,14.79,0.976542770862579,10,FALL,ModerateDepressionGravel,0.5,SouthernNewEngland,SNE_6,Moderate Depression,Depression,LowLandPosition
50,14.26,33.621,33.792,19.65,0.592694580554962,9,FALL,ModerateFlatGravel,0.5,SouthernNewEngland,SNE_223,Moderate Flat,MidFlat,MidLandPosition
28,18.96,32.426,31.814,19.52,3.4301016330719,9,FALL,ModerateFlatGravel,0.5,SouthernNewEngland,SNE_317,Moderate Flat,MidFlat,MidLandPosition
63,14.76,32.66,32.514,16.7,0.473753601312637,9,FALL,HighFlatSand,0.48,GulfofMaine,GOM_1,High Flat,HighFlat,HighLandPosition
25,15.4,31.555,31.504,15.6,2.88155341148376,10,FALL,ModerateDepressionSand,0.35,SouthernNewEngland,SNE_2537,Moderate Depression,Depression,LowLandPosition
46,16.78,32.351,32.354,16.77,5.25076055526733,10,FALL,ShallowDepressionSand,0.48,GulfofMaine,GOM_557,Shallow Depression,Depression,LowLandPosition
30,22.42,31.941,31.81,22.48,1.61491513252258,9,FALL,ShallowDepressionSand,0.48,SouthernNewEngland,SNE_200,Shallow Depression,Depression,LowLandPosition
58,9.65,33.117,32.003,20.84,0.649499595165253,9,FALL,ShallowDepressionSand,0.48,SouthernNewEngland,SNE_200,Shallow Depression,Depression,LowLandPosition
95,11.46,33.497,32.299,14.39,1.36215889453888,10,FALL,SomewhatDeepFlatSand,0.35,GulfofMaine,GOM_9/133/183/1451,Somewhat Deep Flat,MidFlat,MidLandPosition
95,10.53,33.613,32.848,14.49,1.26197123527527,10,FALL,SomewhatDeepFlatGravel,0.5,GulfofMaine,GOM_1078,Somewhat Deep Flat,MidFlat,MidLandPosition
31,13.78,32.416,31.438,23.96,0.911566555500031,9,FALL,ShallowDepressionSand,0.48,SouthernNewEngland,SNE_200,Shallow Depression,Depression,LowLandPosition
59,10.33,32.995,32.794,19.69,0.313230007886887,9,FALL,ShallowDepressionSand,0.48,SouthernNewEngland,SNE_200,Shallow Depression,Depression,LowLandPosition
20,22.69,31.973,31.929,22.68,1.8179190158844,9,FALL,ShallowDepressionSand,0.48,SouthernNewEngland,SNE_200,Shallow Depression,Depression,LowLandPosition
25,18.8,31.631,30.948,20.04,2.15128397941589,9,FALL,ShallowDepressionSand,0.48,SouthernNewEngland,SNE_200,Shallow Depression,Depression,LowLandPosition
53,10.31,32.592,32.284,15.79,1.18925344944,10,FALL,ModerateFlatGravel,0.5,SouthernNewEngland,SNE_223,Moderate Flat,MidFlat,MidLandPosition
124,13.3,35.634,33.274,21.69,0.227132856845856,9,FALL,ShallowDepressionSand,0.48,SouthernNewEngland,SNE_200,Shallow Depression,Depression,LowLandPosition
21,21.86,31.465,26.522,25.08,2.02322244644165,9,FALL,ShallowDepressionSand,0.48,SouthernNewEngland,SNE_200,Shallow Depression,Depression,LowLandPosition
92,14.15,35.796,35.435,25.54,0.28635162115097,9,FALL,ShallowDepressionSand,0.48,SouthernNewEngland,SNE_200,Shallow Depression,Depression,LowLandPosition
179,13.06,35.334,34.34,25.05,0.205400258302689,9,FALL,ShallowDepressionSand,0.48,SouthernNewEngland,SNE_200,Shallow Depression,Depression,LowLandPosition
19,22.46,31.997,31.624,23.08,2.11841511726379,9,FALL,ShallowDepressionSand,0.48,SouthernNewEngland,SNE_200,Shallow Depression,Depression,LowLandPosition
24,19.81,31.782,31.434,21.03,1.31133377552032,9,FALL,ShallowDepressionSand,0.48,SouthernNewEngland,SNE_200,Shallow Depression,Depression,LowLandPosition
75,10.48,33.236,33.81,20.66,0.313173323869705,9,FALL,ShallowDepressionSand,0.48,SouthernNewEngland,SNE_200,Shallow Depression,Depression,LowLandPosition
116,6.68,33.021,32.308,14.8,1.26295673847198,10,FALL,DeepDepressionSand,0.35,GulfofMaine,GOM_7,Deep Depression,Depression,LowLandPosition
198,10.91,35.39,34.01,21.32,0.267340004444122,9,FALL,ShallowDepressionSand,0.48,SouthernNewEngland,SNE_200,Shallow Depression,Depression,LowLandPosition
108,13.78,35.168,33.964,18.52,1.20727050304413,10,FALL,ShallowDepressionSand,0.48,SouthernNewEngland,SNE_200,Shallow Depression,Depression,LowLandPosition
257,9.26,35.108,32.695,12.23,0.892775356769562,11,FALL,DeepestDepressionGravel,0.5,GulfofMaine,GOM_7,Deepest Depression,Depression,LowLandPosition
38,12.85,32.479,32.238,16.2,3.02049469947815,10,FALL,HighFlatSand,0.36,GulfofMaine,GOM_91,High Flat,HighFlat,HighLandPosition
19,23.54,31.304,30.7955,26.2,1.53951871395111,9,FALL,ShallowDepressionSand,0.48,SouthernNewEngland,SNE_200,Shallow Depression,Depression,LowLandPosition
47,9.28,33.231,31.984,25.99,5.75399160385132,9,FALL,ShallowDepressionSand,0.48,SouthernNewEngland,SNE_200,Shallow Depression,Depression,LowLandPosition
20,21,32.386,31.946,21.3,0.992009162902832,9,FALL,ShallowDepressionSand,0.48,SouthernNewEngland,SNE_200,Shallow Depression,Depression,LowLandPosition
110,6.3,32.874,31.553,10.7,1.65706861019135,10,FALL,DeepDepressionSand,0.17,GulfofMaine,GOM_2,Deep Depression,Depression,LowLandPosition
65,7.92,32.958,32.433,22.88,0.495771884918213,9,FALL,ShallowDepressionSand,0.48,SouthernNewEngland,SNE_200,Shallow Depression,Depression,LowLandPosition
30,11.49,32.829,31.242,24.83,0.415349692106247,9,FALL,ShallowDepressionSand,0.48,SouthernNewEngland,SNE_200,Shallow Depression,Depression,LowLandPosition
76,13.06,34.034,32.723,17.88,0.400204092264175,9,FALL,SomewhatDeepFlatSilt/Mud,0.03,SouthernNewEngland,SNE_66,Somewhat Deep Flat,MidFlat,MidLandPosition
74,9.41,32.408,32.361,9.69,3.07235193252563,10,FALL,ModerateFlatGravel,0.5,GulfofMaine,GOM_1028,Moderate Flat,MidFlat,MidLandPosition
46,17,32.591,32.596,16.97,3.45967316627502,10,FALL,ShallowDepressionSand,0.48,GulfofMaine,GOM_557,Shallow Depression,Depression,LowLandPosition
115,13.55,35.435,33.216,18.74,0.315781444311142,9,FALL,ShallowDepressionSand,0.48,SouthernNewEngland,SNE_200,Shallow Depression,Depression,LowLandPosition
67,11.4,33.851,34.124,20.9,0.520825028419495,9,FALL,ShallowDepressionSand,0.48,SouthernNewEngland,SNE_200,Shallow Depression,Depression,LowLandPosition
208,5.98,33.714,32.375,12.73,1.30959284305573,10,FALL,DeeperDepressionSand,0.17,GulfofMaine,GOM_5,Deeper Depression,Depression,LowLandPosition
184,8.6,34.409,33.502,10.8,2.21528100967407,11,FALL,LowSlopeSilt/Mud,0.03,GulfofMaine,GOM_247,Low Slope,LowSlope,LowLandPosition
19,21.6,31.454,30.531,23.3,2.81264638900757,9,FALL,ShallowDepressionSand,0.48,SouthernNewEngland,SNE_200,Shallow Depression,Depression,LowLandPosition
65,11.03,33.151,32.46,19.15,0.50224769115448,9,FALL,ShallowDepressionSand,0.48,SouthernNewEngland,SNE_200,Shallow Depression,Depression,LowLandPosition
58,14.57,32.46,32.459,14.91,3.76656866073608,10,FALL,ShallowFlatGravel,0.5,GulfofMaine,GOM_9,Shallow Flat,MidFlat,MidLandPosition
18,20.94,31.25,30.674,20.93,3.25670552253723,10,FALL,ShallowDepressionSand,0.48,SouthernNewEngland,SNE_200,Shallow Depression,Depression,LowLandPosition
72,8.4,32.462,31.191,21.2,0.332746624946594,9,FALL,ShallowDepressionSand,0.48,SouthernNewEngland,SNE_200,Shallow Depression,Depression,LowLandPosition
109,13.52,35.33,33.012,14.25,0.839767158031464,10,FALL,HighFlatSand,0.35,GulfofMaine,GOM_1,High Flat,HighFlat,HighLandPosition
167,7.18,34.043,31.983,13.65,1.21395206451416,10,FALL,DeeperFlatSand,0.17,GulfofMaine,GOM_12,Deeper Flat,MidFlat,MidLandPosition
45,7,32.324,31.533,11.4,1.61052131652832,10,FALL,HighFlatGravel,0.5,SouthernNewEngland,SNE_6,High Flat,HighFlat,HighLandPosition
73,12.87,32.783,32.457,17.04,0.937550008296967,10,FALL,ModerateFlatSand,0.35,GulfofMaine,GOM_91,Moderate Flat,MidFlat,MidLandPosition
143,9.93,34.093,33.329,11.41,1.77482581138611,10,FALL,DeeperDepressionGravel,0.5,GulfofMaine,GOM_7,Deeper Depression,Depression,LowLandPosition
211,7.8,33.906,32.889,11.64,0.976500868797302,10,FALL,DeeperDepressionSand,0.17,GulfofMaine,GOM_5,Deeper Depression,Depression,LowLandPosition
64,12.21,32.552,32.461,12.72,1.16373896598816,10,FALL,ShallowFlatSand,0.35,GulfofMaine,GOM_557,Shallow Flat,MidFlat,MidLandPosition
15,20.8,31.499,30.923,22.8,2.26388001441956,9,FALL,ShallowDepressionSand,0.48,SouthernNewEngland,SNE_200,Shallow Depression,Depression,LowLandPosition
38,10.14,32.637,32.09,21.26,0.390596091747284,9,FALL,ShallowDepressionSand,0.48,SouthernNewEngland,SNE_200,Shallow Depression,Depression,LowLandPosition
219,9.1,34.823,32.954,13.31,1.60485064983368,10,FALL,HighFlatSilt/Mud,0.03,GulfofMaine,GOM_247,High Flat,HighFlat,HighLandPosition
182,8.62,35.008,32.049,14.76,2.52755331993103,10,FALL,LowSlopeGravel,0.5,GulfofMaine,GOM_2,Low Slope,LowSlope,LowLandPosition
207,10.08,34.738,33.262,12.79,1.39785254001617,10,FALL,LowSlopeGravel,0.5,GulfofMaine,GOM_2,Low Slope,LowSlope,LowLandPosition
123,12.67,34.994,32.663,14.24,0.330530196428299,10,FALL,HighFlatGravel,0.5,GulfofMaine,GOM_7,High Flat,HighFlat,HighLandPosition
249,8.08,35.193,33.977,17.02,1.40436792373657,10,FALL,DeepestFlatGravel,0.5,GulfofMaine,GOM_72,Deepest Flat,MidFlat,MidLandPosition
213,10.93,35.228,34.797,19.94,0.525906324386597,10,FALL,SideSlopeSand,0.35,GulfofMaine,GOM_5,Side Slope,HighSlope,HighLandPosition
109,13.08,35.681,35.365,21.77,1.38869667053223,10,FALL,HighFlatSand,0.35,SouthernNewEngland,SNE_437,High Flat,HighFlat,HighLandPosition
37,20.1,33.387,32.33,19.5,0.891137182712555,9,FALL,ShallowDepressionSand,0.48,SouthernNewEngland,SNE_200,Shallow Depression,Depression,LowLandPosition
61,8.88,32.573,31.662,19.02,2.20755362510681,9,FALL,ShallowDepressionSand,0.48,SouthernNewEngland,SNE_200,Shallow Depression,Depression,LowLandPosition
